flat_id,timestamp,units_kWh,is_anomaly
A103,2024-06-26 23:00:00,2.282,FALSE
A103,2024-06-27 00:00:00,0.533,FALSE
A103,2024-06-27 01:00:00,0.286,FALSE
A103,2024-06-27 02:00:00,1.39,FALSE
A103,2024-06-27 03:00:00,0.789,FALSE
A103,2024-06-27 04:00:00,0.986,FALSE
A103,2024-06-27 05:00:00,0.585,FALSE
A103,2024-06-27 06:00:00,3.058,FALSE
A103,2024-06-27 07:00:00,12.761,TRUE
A103,2024-06-27 08:00:00,1.868,FALSE
A103,2024-06-27 09:00:00,3.073,FALSE
A103,2024-06-27 10:00:00,2.016,FALSE
A103,2024-06-27 11:00:00,2.882,FALSE
A103,2024-06-27 12:00:00,1.739,FALSE
A103,2024-06-27 13:00:00,1.933,FALSE
A103,2024-06-27 14:00:00,1.743,FALSE
A103,2024-06-27 15:00:00,2.005,FALSE
A103,2024-06-27 16:00:00,1.651,FALSE
A103,2024-06-27 17:00:00,4.815,FALSE
A103,2024-06-27 18:00:00,4.74,FALSE
A103,2024-06-27 19:00:00,4.681,FALSE
A103,2024-06-27 20:00:00,5.223,FALSE
A103,2024-06-27 21:00:00,4.337,FALSE
A103,2024-06-27 22:00:00,4.684,FALSE
A103,2024-06-27 23:00:00,2.061,FALSE
A103,2024-06-28 00:00:00,0.989,FALSE
A103,2024-06-28 01:00:00,0.714,FALSE
A103,2024-06-28 02:00:00,0.774,FALSE
A103,2024-06-28 03:00:00,0.684,FALSE
A103,2024-06-28 04:00:00,0.425,FALSE
A103,2024-06-28 05:00:00,0.768,FALSE
A103,2024-06-28 06:00:00,1.824,FALSE
A103,2024-06-28 07:00:00,1.839,FALSE
A103,2024-06-28 08:00:00,1.591,FALSE
A103,2024-06-28 09:00:00,2.481,FALSE
A103,2024-06-28 10:00:00,1.969,FALSE
A103,2024-06-28 11:00:00,2.127,FALSE
A103,2024-06-28 12:00:00,2.092,FALSE
A103,2024-06-28 13:00:00,2.483,FALSE
A103,2024-06-28 14:00:00,1.55,FALSE
A103,2024-06-28 15:00:00,1.286,FALSE
A103,2024-06-28 16:00:00,1.972,FALSE
A103,2024-06-28 17:00:00,4.291,FALSE
A103,2024-06-28 18:00:00,3.383,FALSE
A103,2024-06-28 19:00:00,4.394,FALSE
A103,2024-06-28 20:00:00,3.487,FALSE
A103,2024-06-28 21:00:00,5.095,FALSE
A103,2024-06-28 22:00:00,4.377,FALSE
A103,2024-06-28 23:00:00,13.396,TRUE
A103,2024-06-29 00:00:00,1.336,FALSE
A103,2024-06-29 01:00:00,0.614,FALSE
A103,2024-06-29 02:00:00,0.911,FALSE
A103,2024-06-29 03:00:00,0.444,FALSE
A103,2024-06-29 04:00:00,0.894,FALSE
A103,2024-06-29 05:00:00,13.738,TRUE
A103,2024-06-29 06:00:00,1.794,FALSE
A103,2024-06-29 07:00:00,2.732,FALSE
A103,2024-06-29 08:00:00,1.508,FALSE
A103,2024-06-29 09:00:00,2.567,FALSE
A103,2024-06-29 10:00:00,2.082,FALSE
A103,2024-06-29 11:00:00,2.291,FALSE
A103,2024-06-29 12:00:00,1.204,FALSE
A103,2024-06-29 13:00:00,1.517,FALSE
A103,2024-06-29 14:00:00,2.744,FALSE
A103,2024-06-29 15:00:00,1.349,FALSE
A103,2024-06-29 16:00:00,1.218,FALSE
A103,2024-06-29 17:00:00,4.674,FALSE
A103,2024-06-29 18:00:00,4.941,FALSE
A103,2024-06-29 19:00:00,5.062,FALSE
A103,2024-06-29 20:00:00,5.444,FALSE
A103,2024-06-29 21:00:00,12.475,TRUE
A103,2024-06-29 22:00:00,4.796,FALSE
A103,2024-06-29 23:00:00,14.374,TRUE
A103,2024-06-30 00:00:00,0.395,FALSE
A103,2024-06-30 01:00:00,0.711,FALSE
A103,2024-06-30 02:00:00,1.055,FALSE
A103,2024-06-30 03:00:00,0.794,FALSE
A103,2024-06-30 04:00:00,0.519,FALSE
A103,2024-06-30 05:00:00,0.356,FALSE
A103,2024-06-30 06:00:00,2.574,FALSE
A103,2024-06-30 07:00:00,2.925,FALSE
A103,2024-06-30 08:00:00,2.794,FALSE
A103,2024-06-30 09:00:00,2.648,FALSE
A103,2024-06-30 10:00:00,1.378,FALSE
A103,2024-06-30 11:00:00,2.4,FALSE
A103,2024-06-30 12:00:00,2.613,FALSE
A103,2024-06-30 13:00:00,2.477,FALSE
A103,2024-06-30 14:00:00,2.356,FALSE
A103,2024-06-30 15:00:00,1.331,FALSE
A103,2024-06-30 16:00:00,2.686,FALSE
A103,2024-06-30 17:00:00,4.72,FALSE
A103,2024-06-30 18:00:00,5.224,FALSE
A103,2024-06-30 19:00:00,3.646,FALSE
A103,2024-06-30 20:00:00,4.969,FALSE
A103,2024-06-30 21:00:00,4.917,FALSE
A103,2024-06-30 22:00:00,11.745,TRUE
A103,2024-06-30 23:00:00,1.222,FALSE
A104,2024-06-01 00:00:00,0.665,FALSE
A104,2024-06-01 01:00:00,0.751,FALSE
A104,2024-06-01 02:00:00,0.689,FALSE
A104,2024-06-01 03:00:00,0.641,FALSE
A104,2024-06-01 04:00:00,0.373,FALSE
A104,2024-06-01 05:00:00,0.566,FALSE
A104,2024-06-01 06:00:00,2.065,FALSE
A104,2024-06-01 07:00:00,1.858,FALSE
A104,2024-06-01 08:00:00,2.731,FALSE
A104,2024-06-01 09:00:00,1.759,FALSE
A104,2024-06-01 10:00:00,1.647,FALSE
A104,2024-06-01 11:00:00,1.105,FALSE
A104,2024-06-01 12:00:00,1.654,FALSE
A104,2024-06-01 13:00:00,2.39,FALSE
A104,2024-06-01 14:00:00,2.554,FALSE
A104,2024-06-01 15:00:00,2.104,FALSE
A104,2024-06-01 16:00:00,1.691,FALSE
A104,2024-06-01 17:00:00,4.699,FALSE
A104,2024-06-01 18:00:00,4.949,FALSE
A104,2024-06-01 19:00:00,5.024,FALSE
A104,2024-06-01 20:00:00,4.582,FALSE
A104,2024-06-01 21:00:00,5.046,FALSE
A104,2024-06-01 22:00:00,3.22,FALSE
A104,2024-06-01 23:00:00,1.775,FALSE
A104,2024-06-02 00:00:00,0.289,FALSE
A104,2024-06-02 01:00:00,1.052,FALSE
A104,2024-06-02 02:00:00,0.457,FALSE
A104,2024-06-02 03:00:00,0.703,FALSE
A104,2024-06-02 04:00:00,1.002,FALSE
A104,2024-06-02 05:00:00,1.21,FALSE
A104,2024-06-02 06:00:00,2.472,FALSE
A104,2024-06-02 07:00:00,2.494,FALSE
A104,2024-06-02 08:00:00,2.407,FALSE
A104,2024-06-02 09:00:00,2.524,FALSE
A104,2024-06-02 10:00:00,2.115,FALSE
A104,2024-06-02 11:00:00,1.064,FALSE
A104,2024-06-02 12:00:00,1.81,FALSE
A104,2024-06-02 13:00:00,2.507,FALSE
A104,2024-06-02 14:00:00,1.723,FALSE
A104,2024-06-02 15:00:00,2.389,FALSE
A104,2024-06-02 16:00:00,2.022,FALSE
A104,2024-06-02 17:00:00,3.251,FALSE
A104,2024-06-02 18:00:00,3.557,FALSE
A104,2024-06-02 19:00:00,3.602,FALSE
A104,2024-06-02 20:00:00,3.11,FALSE
A104,2024-06-02 21:00:00,4.556,FALSE
A104,2024-06-02 22:00:00,3.669,FALSE
A104,2024-06-02 23:00:00,10.103,TRUE
A104,2024-06-03 00:00:00,0.808,FALSE
A104,2024-06-03 01:00:00,0.794,FALSE
A104,2024-06-03 02:00:00,0.362,FALSE
A104,2024-06-03 03:00:00,0.496,FALSE
A104,2024-06-03 04:00:00,0.799,FALSE
A104,2024-06-03 05:00:00,0.921,FALSE
A104,2024-06-03 06:00:00,1.73,FALSE
A104,2024-06-03 07:00:00,2.462,FALSE
A104,2024-06-03 08:00:00,3.253,FALSE
A104,2024-06-03 09:00:00,2.434,FALSE
A104,2024-06-03 10:00:00,1.473,FALSE
A104,2024-06-03 11:00:00,2.041,FALSE
A104,2024-06-03 12:00:00,1.963,FALSE
A104,2024-06-03 13:00:00,2.333,FALSE
A104,2024-06-03 14:00:00,1.282,FALSE
A104,2024-06-03 15:00:00,1.386,FALSE
A104,2024-06-03 16:00:00,1.563,FALSE
A104,2024-06-03 17:00:00,4.214,FALSE
A104,2024-06-03 18:00:00,3.631,FALSE
A104,2024-06-03 19:00:00,4.587,FALSE
A104,2024-06-03 20:00:00,3.094,FALSE
A104,2024-06-03 21:00:00,14.787,TRUE
A104,2024-06-03 22:00:00,3.632,FALSE
A104,2024-06-03 23:00:00,2.039,FALSE
A104,2024-06-04 00:00:00,0.749,FALSE
A104,2024-06-04 01:00:00,0.886,FALSE
A104,2024-06-04 02:00:00,0.421,FALSE
A104,2024-06-04 03:00:00,0.831,FALSE
A104,2024-06-04 04:00:00,0.297,FALSE
A104,2024-06-04 05:00:00,0.683,FALSE
A104,2024-06-04 06:00:00,1.952,FALSE
A104,2024-06-04 07:00:00,1.682,FALSE
A104,2024-06-04 08:00:00,2.451,FALSE
A104,2024-06-04 09:00:00,1.663,FALSE
A104,2024-06-04 10:00:00,1.503,FALSE
A104,2024-06-04 11:00:00,2.223,FALSE
A104,2024-06-04 12:00:00,1.845,FALSE
A104,2024-06-04 13:00:00,2.555,FALSE
A104,2024-06-04 14:00:00,1.484,FALSE
A104,2024-06-04 15:00:00,1.417,FALSE
A104,2024-06-04 16:00:00,1.76,FALSE
A104,2024-06-04 17:00:00,4.456,FALSE
A104,2024-06-04 18:00:00,3.646,FALSE
A104,2024-06-04 19:00:00,3.747,FALSE
A104,2024-06-04 20:00:00,4.018,FALSE
A104,2024-06-04 21:00:00,4.587,FALSE
A104,2024-06-04 22:00:00,3.358,FALSE
A104,2024-06-04 23:00:00,1.658,FALSE
A104,2024-06-05 00:00:00,0.152,FALSE
A104,2024-06-05 01:00:00,0.408,FALSE
A104,2024-06-05 02:00:00,0.239,FALSE
A104,2024-06-05 03:00:00,0.845,FALSE
A104,2024-06-05 04:00:00,0.44,FALSE
A104,2024-06-05 05:00:00,0.307,FALSE
A104,2024-06-05 06:00:00,1.908,FALSE
A104,2024-06-05 07:00:00,3.031,FALSE
A104,2024-06-05 08:00:00,2.578,FALSE
A104,2024-06-05 09:00:00,12.08,TRUE
A104,2024-06-05 10:00:00,1.209,FALSE
A104,2024-06-05 11:00:00,1.822,FALSE
A104,2024-06-05 12:00:00,2.244,FALSE
A104,2024-06-05 13:00:00,1.453,FALSE
A104,2024-06-05 14:00:00,1.785,FALSE
A104,2024-06-05 15:00:00,1.085,FALSE
A104,2024-06-05 16:00:00,1.686,FALSE
A104,2024-06-05 17:00:00,4.916,FALSE
A104,2024-06-05 18:00:00,4.512,FALSE
A104,2024-06-05 19:00:00,12.676,TRUE
A104,2024-06-05 20:00:00,3.672,FALSE
A104,2024-06-05 21:00:00,10.881,TRUE
A104,2024-06-05 22:00:00,4.549,FALSE
A104,2024-06-05 23:00:00,1.212,FALSE
A104,2024-06-06 00:00:00,0.482,FALSE
A104,2024-06-06 01:00:00,1.085,FALSE
A104,2024-06-06 02:00:00,1.041,FALSE
A104,2024-06-06 03:00:00,0.644,FALSE
A104,2024-06-06 04:00:00,0.767,FALSE
A104,2024-06-06 05:00:00,0.964,FALSE
A104,2024-06-06 06:00:00,1.774,FALSE
A104,2024-06-06 07:00:00,1.601,FALSE
A104,2024-06-06 08:00:00,1.586,FALSE
A104,2024-06-06 09:00:00,2.082,FALSE
A104,2024-06-06 10:00:00,1.918,FALSE
A104,2024-06-06 11:00:00,1.139,FALSE
A104,2024-06-06 12:00:00,2.705,FALSE
A104,2024-06-06 13:00:00,1.998,FALSE
A104,2024-06-06 14:00:00,2.681,FALSE
A104,2024-06-06 15:00:00,13.264,TRUE
A104,2024-06-06 16:00:00,13.932,TRUE
A104,2024-06-06 17:00:00,5.275,FALSE
A104,2024-06-06 18:00:00,3.833,FALSE
A104,2024-06-06 19:00:00,3.203,FALSE
A104,2024-06-06 20:00:00,12.693,TRUE
A104,2024-06-06 21:00:00,4.608,FALSE
A104,2024-06-06 22:00:00,3.689,FALSE
A104,2024-06-06 23:00:00,2.071,FALSE
A104,2024-06-07 00:00:00,10.433,TRUE
A104,2024-06-07 01:00:00,0.373,FALSE
A104,2024-06-07 02:00:00,0.856,FALSE
A104,2024-06-07 03:00:00,0.982,FALSE
A104,2024-06-07 04:00:00,12.286,TRUE
A104,2024-06-07 05:00:00,0.506,FALSE
A104,2024-06-07 06:00:00,3.058,FALSE
A104,2024-06-07 07:00:00,2.297,FALSE
A104,2024-06-07 08:00:00,2.35,FALSE
A104,2024-06-07 09:00:00,2.295,FALSE
A104,2024-06-07 10:00:00,0.997,FALSE
A104,2024-06-07 11:00:00,2.351,FALSE
A104,2024-06-07 12:00:00,2.331,FALSE
A104,2024-06-07 13:00:00,1.828,FALSE
A104,2024-06-07 14:00:00,1.641,FALSE
A104,2024-06-07 15:00:00,1.605,FALSE
A104,2024-06-07 16:00:00,1.669,FALSE
A104,2024-06-07 17:00:00,3.374,FALSE
A104,2024-06-07 18:00:00,3.954,FALSE
A104,2024-06-07 19:00:00,3.515,FALSE
A104,2024-06-07 20:00:00,4.188,FALSE
A104,2024-06-07 21:00:00,4.23,FALSE
A104,2024-06-07 22:00:00,4.67,FALSE
A104,2024-06-07 23:00:00,0.992,FALSE
A104,2024-06-08 00:00:00,0.583,FALSE
A104,2024-06-08 01:00:00,0.769,FALSE
A104,2024-06-08 02:00:00,0.497,FALSE
A104,2024-06-08 03:00:00,0.763,FALSE
A104,2024-06-08 04:00:00,0.682,FALSE
A104,2024-06-08 05:00:00,0.658,FALSE
A104,2024-06-08 06:00:00,2.1,FALSE
A104,2024-06-08 07:00:00,1.85,FALSE
A104,2024-06-08 08:00:00,3.009,FALSE
A104,2024-06-08 09:00:00,2.768,FALSE
A104,2024-06-08 10:00:00,2.127,FALSE
A104,2024-06-08 11:00:00,1.242,FALSE
A104,2024-06-08 12:00:00,1.65,FALSE
A104,2024-06-08 13:00:00,1.309,FALSE
A104,2024-06-08 14:00:00,14.957,TRUE
A104,2024-06-08 15:00:00,1.244,FALSE
A104,2024-06-08 16:00:00,1.572,FALSE
A104,2024-06-08 17:00:00,4.353,FALSE
A104,2024-06-08 18:00:00,4.693,FALSE
A104,2024-06-08 19:00:00,4.481,FALSE
A104,2024-06-08 20:00:00,3.347,FALSE
A104,2024-06-08 21:00:00,4.789,FALSE
A104,2024-06-08 22:00:00,4.415,FALSE
A104,2024-06-08 23:00:00,1.236,FALSE
A104,2024-06-09 00:00:00,1.043,FALSE
A104,2024-06-09 01:00:00,0.688,FALSE
A104,2024-06-09 02:00:00,0.655,FALSE
A104,2024-06-09 03:00:00,0.639,FALSE
A104,2024-06-09 04:00:00,1.261,FALSE
A104,2024-06-09 05:00:00,13.114,TRUE
A104,2024-06-09 06:00:00,2.396,FALSE
A104,2024-06-09 07:00:00,2.732,FALSE
A104,2024-06-09 08:00:00,2.179,FALSE
A104,2024-06-09 09:00:00,2.218,FALSE
A104,2024-06-09 10:00:00,1.115,FALSE
A104,2024-06-09 11:00:00,1.467,FALSE
A104,2024-06-09 12:00:00,1.544,FALSE
A104,2024-06-09 13:00:00,2.112,FALSE
A104,2024-06-09 14:00:00,1.294,FALSE
A104,2024-06-09 15:00:00,2.165,FALSE
A104,2024-06-09 16:00:00,1.761,FALSE
A104,2024-06-09 17:00:00,3.498,FALSE
A104,2024-06-09 18:00:00,4.881,FALSE
A104,2024-06-09 19:00:00,3.944,FALSE
A104,2024-06-09 20:00:00,3.513,FALSE
A104,2024-06-09 21:00:00,3.674,FALSE
A104,2024-06-09 22:00:00,3.364,FALSE
A104,2024-06-09 23:00:00,1.851,FALSE
A104,2024-06-10 00:00:00,0.994,FALSE
A104,2024-06-10 01:00:00,0.531,FALSE
A104,2024-06-10 02:00:00,0.797,FALSE
A104,2024-06-10 03:00:00,0.946,FALSE
A104,2024-06-10 04:00:00,0.324,FALSE
A104,2024-06-10 05:00:00,1.132,FALSE
A104,2024-06-10 06:00:00,2.304,FALSE
A104,2024-06-10 07:00:00,2.731,FALSE
A104,2024-06-10 08:00:00,1.884,FALSE
A104,2024-06-10 09:00:00,3.265,FALSE
A104,2024-06-10 10:00:00,2.273,FALSE
A104,2024-06-10 11:00:00,2.367,FALSE
A104,2024-06-10 12:00:00,1.046,FALSE
A104,2024-06-10 13:00:00,2.432,FALSE
A104,2024-06-10 14:00:00,2.176,FALSE
A104,2024-06-10 15:00:00,1.508,FALSE
A104,2024-06-10 16:00:00,0.907,FALSE
A104,2024-06-10 17:00:00,5.209,FALSE
A104,2024-06-10 18:00:00,4.933,FALSE
A104,2024-06-10 19:00:00,4.704,FALSE
A104,2024-06-10 20:00:00,3.822,FALSE
A104,2024-06-10 21:00:00,4.486,FALSE
A104,2024-06-10 22:00:00,4.948,FALSE
A104,2024-06-10 23:00:00,1.255,FALSE
A104,2024-06-11 00:00:00,0.919,FALSE
A104,2024-06-11 01:00:00,0.688,FALSE
A104,2024-06-11 02:00:00,0.904,FALSE
A104,2024-06-11 03:00:00,0.514,FALSE
A104,2024-06-11 04:00:00,0.719,FALSE
A104,2024-06-11 05:00:00,0.692,FALSE
A104,2024-06-11 06:00:00,1.978,FALSE
A104,2024-06-11 07:00:00,2.868,FALSE
A104,2024-06-11 08:00:00,2.244,FALSE
A104,2024-06-11 09:00:00,1.54,FALSE
A104,2024-06-11 10:00:00,2.174,FALSE
A104,2024-06-11 11:00:00,2.047,FALSE
A104,2024-06-11 12:00:00,1.985,FALSE
A104,2024-06-11 13:00:00,1.623,FALSE
A104,2024-06-11 14:00:00,1.253,FALSE
A104,2024-06-11 15:00:00,1.945,FALSE
A104,2024-06-11 16:00:00,1.811,FALSE
A104,2024-06-11 17:00:00,4.847,FALSE
A104,2024-06-11 18:00:00,5.021,FALSE
A104,2024-06-11 19:00:00,4.108,FALSE
A104,2024-06-11 20:00:00,4.358,FALSE
A104,2024-06-11 21:00:00,4.269,FALSE
A104,2024-06-11 22:00:00,4.5,FALSE
A104,2024-06-11 23:00:00,1.426,FALSE
A104,2024-06-12 00:00:00,0.178,FALSE
A104,2024-06-12 01:00:00,0.223,FALSE
A104,2024-06-12 02:00:00,0.731,FALSE
A104,2024-06-12 03:00:00,0.791,FALSE
A104,2024-06-12 04:00:00,0.531,FALSE
A104,2024-06-12 05:00:00,0.232,FALSE
A104,2024-06-12 06:00:00,2.946,FALSE
A104,2024-06-12 07:00:00,2.012,FALSE
A104,2024-06-12 08:00:00,1.761,FALSE
A104,2024-06-12 09:00:00,2.574,FALSE
A104,2024-06-12 10:00:00,1.887,FALSE
A104,2024-06-12 11:00:00,2.716,FALSE
A104,2024-06-12 12:00:00,1.993,FALSE
A104,2024-06-12 13:00:00,2.05,FALSE
A104,2024-06-12 14:00:00,1.891,FALSE
A104,2024-06-12 15:00:00,0.967,FALSE
A104,2024-06-12 16:00:00,1.436,FALSE
A104,2024-06-12 17:00:00,3.433,FALSE
A104,2024-06-12 18:00:00,11.908,TRUE
A104,2024-06-12 19:00:00,4.509,FALSE
A104,2024-06-12 20:00:00,3.699,FALSE
A104,2024-06-12 21:00:00,4.951,FALSE
A104,2024-06-12 22:00:00,4.863,FALSE
A104,2024-06-12 23:00:00,1.663,FALSE
A104,2024-06-13 00:00:00,13.785,TRUE
A104,2024-06-13 01:00:00,0.751,FALSE
A104,2024-06-13 02:00:00,0.893,FALSE
A104,2024-06-13 03:00:00,0.737,FALSE
A104,2024-06-13 04:00:00,0.958,FALSE
A104,2024-06-13 05:00:00,0.438,FALSE
A104,2024-06-13 06:00:00,2.928,FALSE
A104,2024-06-13 07:00:00,2.861,FALSE
A104,2024-06-13 08:00:00,2.741,FALSE
A104,2024-06-13 09:00:00,2.732,FALSE
A104,2024-06-13 10:00:00,1.981,FALSE
A104,2024-06-13 11:00:00,2.367,FALSE
A104,2024-06-13 12:00:00,1.275,FALSE
A104,2024-06-13 13:00:00,1.011,FALSE
A104,2024-06-13 14:00:00,2.258,FALSE
A104,2024-06-13 15:00:00,1.294,FALSE
A104,2024-06-13 16:00:00,11.511,TRUE
A104,2024-06-13 17:00:00,4.303,FALSE
A104,2024-06-13 18:00:00,4.419,FALSE
A104,2024-06-13 19:00:00,4.058,FALSE
A104,2024-06-13 20:00:00,5.118,FALSE
A104,2024-06-13 21:00:00,3.143,FALSE
A104,2024-06-13 22:00:00,4.256,FALSE
A104,2024-06-13 23:00:00,1.787,FALSE
A104,2024-06-14 00:00:00,0.492,FALSE
A104,2024-06-14 01:00:00,1.127,FALSE
A104,2024-06-14 02:00:00,1.008,FALSE
A104,2024-06-14 03:00:00,0.524,FALSE
A104,2024-06-14 04:00:00,0.857,FALSE
A104,2024-06-14 05:00:00,0.954,FALSE
A104,2024-06-14 06:00:00,2.761,FALSE
A104,2024-06-14 07:00:00,2.316,FALSE
A104,2024-06-14 08:00:00,2.798,FALSE
A104,2024-06-14 09:00:00,2.084,FALSE
A104,2024-06-14 10:00:00,2.233,FALSE
A104,2024-06-14 11:00:00,2.043,FALSE
A104,2024-06-14 12:00:00,1.339,FALSE
A104,2024-06-14 13:00:00,1.96,FALSE
A104,2024-06-14 14:00:00,1.601,FALSE
A104,2024-06-14 15:00:00,2.344,FALSE
A104,2024-06-14 16:00:00,1.924,FALSE
A104,2024-06-14 17:00:00,5.287,FALSE
A104,2024-06-14 18:00:00,3.742,FALSE
A104,2024-06-14 19:00:00,3.503,FALSE
A104,2024-06-14 20:00:00,4.955,FALSE
A104,2024-06-14 21:00:00,3.827,FALSE
A104,2024-06-14 22:00:00,4.592,FALSE
A104,2024-06-14 23:00:00,2.235,FALSE
A104,2024-06-15 00:00:00,0.611,FALSE
A104,2024-06-15 01:00:00,0.758,FALSE
A104,2024-06-15 02:00:00,0.594,FALSE
A104,2024-06-15 03:00:00,0.676,FALSE
A104,2024-06-15 04:00:00,1.098,FALSE
A104,2024-06-15 05:00:00,0.979,FALSE
A104,2024-06-15 06:00:00,1.758,FALSE
A104,2024-06-15 07:00:00,2.649,FALSE
A104,2024-06-15 08:00:00,2.831,FALSE
A104,2024-06-15 09:00:00,2.772,FALSE
A104,2024-06-15 10:00:00,1.7,FALSE
A104,2024-06-15 11:00:00,1.151,FALSE
A104,2024-06-15 12:00:00,1.373,FALSE
A104,2024-06-15 13:00:00,2.179,FALSE
A104,2024-06-15 14:00:00,0.983,FALSE
A104,2024-06-15 15:00:00,2.682,FALSE
A104,2024-06-15 16:00:00,1.444,FALSE
A104,2024-06-15 17:00:00,3.438,FALSE
A104,2024-06-15 18:00:00,5.022,FALSE
A104,2024-06-15 19:00:00,5.287,FALSE
A104,2024-06-15 20:00:00,3.903,FALSE
A104,2024-06-15 21:00:00,3.83,FALSE
A104,2024-06-15 22:00:00,4.768,FALSE
A104,2024-06-15 23:00:00,1.817,FALSE
A104,2024-06-16 00:00:00,0.287,FALSE
A104,2024-06-16 01:00:00,0.441,FALSE
A104,2024-06-16 02:00:00,0.548,FALSE
A104,2024-06-16 03:00:00,1.123,FALSE
A104,2024-06-16 04:00:00,0.533,FALSE
A104,2024-06-16 05:00:00,0.518,FALSE
A104,2024-06-16 06:00:00,1.504,FALSE
A104,2024-06-16 07:00:00,2.907,FALSE
A104,2024-06-16 08:00:00,2.247,FALSE
A104,2024-06-16 09:00:00,2.056,FALSE
A104,2024-06-16 10:00:00,2.02,FALSE
A104,2024-06-16 11:00:00,1.467,FALSE
A104,2024-06-16 12:00:00,14.733,TRUE
A104,2024-06-16 13:00:00,1.627,FALSE
A104,2024-06-16 14:00:00,1.756,FALSE
A104,2024-06-16 15:00:00,0.953,FALSE
A104,2024-06-16 16:00:00,1.619,FALSE
A104,2024-06-16 17:00:00,3.833,FALSE
A104,2024-06-16 18:00:00,4.225,FALSE
A104,2024-06-16 19:00:00,5.385,FALSE
A104,2024-06-16 20:00:00,4.635,FALSE
A104,2024-06-16 21:00:00,14.553,TRUE
A104,2024-06-16 22:00:00,4.115,FALSE
A104,2024-06-16 23:00:00,1.402,FALSE
A104,2024-06-17 00:00:00,1.032,FALSE
A104,2024-06-17 01:00:00,0.991,FALSE
A104,2024-06-17 02:00:00,0.656,FALSE
A104,2024-06-17 03:00:00,0.747,FALSE
A104,2024-06-17 04:00:00,0.456,FALSE
A104,2024-06-17 05:00:00,0.374,FALSE
A104,2024-06-17 06:00:00,2.696,FALSE
A104,2024-06-17 07:00:00,2.97,FALSE
A104,2024-06-17 08:00:00,2.993,FALSE
A104,2024-06-17 09:00:00,2.066,FALSE
A104,2024-06-17 10:00:00,11.559,TRUE
A104,2024-06-17 11:00:00,2.025,FALSE
A104,2024-06-17 12:00:00,2.007,FALSE
A104,2024-06-17 13:00:00,2.052,FALSE
A104,2024-06-17 14:00:00,2.316,FALSE
A104,2024-06-17 15:00:00,1.935,FALSE
A104,2024-06-17 16:00:00,1.103,FALSE
A104,2024-06-17 17:00:00,10.217,TRUE
A104,2024-06-17 18:00:00,3.173,FALSE
A104,2024-06-17 19:00:00,3.939,FALSE
A104,2024-06-17 20:00:00,5.354,FALSE
A104,2024-06-17 21:00:00,3.863,FALSE
A104,2024-06-17 22:00:00,4.503,FALSE
A104,2024-06-17 23:00:00,1.787,FALSE
A104,2024-06-18 00:00:00,0.382,FALSE
A104,2024-06-18 01:00:00,0.863,FALSE
A104,2024-06-18 02:00:00,0.335,FALSE
A104,2024-06-18 03:00:00,0.359,FALSE
A104,2024-06-18 04:00:00,0.853,FALSE
A104,2024-06-18 05:00:00,0.921,FALSE
A104,2024-06-18 06:00:00,2.245,FALSE
A104,2024-06-18 07:00:00,2.179,FALSE
A104,2024-06-18 08:00:00,1.658,FALSE
A104,2024-06-18 09:00:00,1.995,FALSE
A104,2024-06-18 10:00:00,13.894,TRUE
A104,2024-06-18 11:00:00,2.666,FALSE
A104,2024-06-18 12:00:00,1.333,FALSE
A104,2024-06-18 13:00:00,1.869,FALSE
A104,2024-06-18 14:00:00,1.576,FALSE
A104,2024-06-18 15:00:00,2.249,FALSE
A104,2024-06-18 16:00:00,1.466,FALSE
A104,2024-06-18 17:00:00,3.351,FALSE
A104,2024-06-18 18:00:00,4.42,FALSE
A104,2024-06-18 19:00:00,5.019,FALSE
A104,2024-06-18 20:00:00,3.33,FALSE
A104,2024-06-18 21:00:00,3.15,FALSE
A104,2024-06-18 22:00:00,4.319,FALSE
A104,2024-06-18 23:00:00,1.123,FALSE
A104,2024-06-19 00:00:00,11.089,TRUE
A104,2024-06-19 01:00:00,0.784,FALSE
A104,2024-06-19 02:00:00,0.779,FALSE
A104,2024-06-19 03:00:00,0.912,FALSE
A104,2024-06-19 04:00:00,0.792,FALSE
A104,2024-06-19 05:00:00,0.477,FALSE
A104,2024-06-19 06:00:00,2.827,FALSE
A104,2024-06-19 07:00:00,2.404,FALSE
A104,2024-06-19 08:00:00,2.237,FALSE
A104,2024-06-19 09:00:00,2.709,FALSE
A104,2024-06-19 10:00:00,0.867,FALSE
A104,2024-06-19 11:00:00,1.838,FALSE
A104,2024-06-19 12:00:00,1.384,FALSE
A104,2024-06-19 13:00:00,1.746,FALSE
A104,2024-06-19 14:00:00,2.386,FALSE
A104,2024-06-19 15:00:00,1.278,FALSE
A104,2024-06-19 16:00:00,2.07,FALSE
A104,2024-06-19 17:00:00,4.59,FALSE
A104,2024-06-19 18:00:00,3.512,FALSE
A104,2024-06-19 19:00:00,4.926,FALSE
A104,2024-06-19 20:00:00,3.526,FALSE
A104,2024-06-19 21:00:00,3.727,FALSE
A104,2024-06-19 22:00:00,3.384,FALSE
A104,2024-06-19 23:00:00,1.093,FALSE
A104,2024-06-20 00:00:00,0.737,FALSE
A104,2024-06-20 01:00:00,0.886,FALSE
A104,2024-06-20 02:00:00,1.283,FALSE
A104,2024-06-20 03:00:00,0.528,FALSE
A104,2024-06-20 04:00:00,0.772,FALSE
A104,2024-06-20 05:00:00,0.277,FALSE
